v/cm1	T=298K		T=273K		T=253K		T=228K		T=203K		T=178K
7717.7	5.86867e-47	4.9679e-47	4.28898e-47	3.47832e-47	2.70705e-47	2.00293e-47
7717.8	5.87869e-47	4.97688e-47	4.29711e-47	3.48536e-47	2.71293e-47	2.00766e-47
7717.9	5.88874e-47	4.98587e-47	4.30525e-47	3.4924e-47	2.71883e-47	2.0124e-47
7718.0	5.89879e-47	4.99488e-47	4.31341e-47	3.49946e-47	2.72474e-47	2.01715e-47
7718.1	5.90886e-47	5.0039e-47	4.32158e-47	3.50654e-47	2.73066e-47	2.02191e-47
7718.2	5.91895e-47	5.01293e-47	4.32977e-47	3.51362e-47	2.7366e-47	2.02668e-47
7718.3	5.92905e-47	5.02198e-47	4.33797e-47	3.52072e-47	2.74254e-47	2.03146e-47
7718.4	5.93916e-47	5.03104e-47	4.34618e-47	3.52783e-47	2.7485e-47	2.03625e-47
7718.5	5.94929e-47	5.04012e-47	4.3544e-47	3.53495e-47	2.75446e-47	2.04106e-47
7718.6	5.95943e-47	5.04921e-47	4.36264e-47	3.54209e-47	2.76044e-47	2.04587e-47
7718.7	5.96959e-47	5.05831e-47	4.37089e-47	3.54924e-47	2.76643e-47	2.05069e-47
7718.8	5.97976e-47	5.06743e-47	4.37915e-47	3.5564e-47	2.77244e-47	2.05552e-47
7718.9	5.98994e-47	5.07656e-47	4.38743e-47	3.56357e-47	2.77845e-47	2.06037e-47
7719.0	6.00014e-47	5.0857e-47	4.39572e-47	3.57076e-47	2.78447e-47	2.06522e-47
7719.1	6.01035e-47	5.09486e-47	4.40402e-47	3.57795e-47	2.79051e-47	2.07008e-47
7719.2	6.02058e-47	5.10403e-47	4.41234e-47	3.58516e-47	2.79655e-47	2.07495e-47
7719.3	6.03081e-47	5.11321e-47	4.42067e-47	3.59238e-47	2.80261e-47	2.07984e-47
7719.4	6.04106e-47	5.1224e-47	4.42901e-47	3.59961e-47	2.80868e-47	2.08473e-47
7719.5	6.05133e-47	5.13161e-47	4.43736e-47	3.60686e-47	2.81476e-47	2.08963e-47
7719.6	6.06161e-47	5.14083e-47	4.44572e-47	3.61411e-47	2.82085e-47	2.09454e-47
7719.7	6.0719e-47	5.15007e-47	4.4541e-47	3.62138e-47	2.82695e-47	2.09946e-47
7719.8	6.0822e-47	5.15931e-47	4.46249e-47	3.62866e-47	2.83306e-47	2.10439e-47
7719.9	6.09251e-47	5.16857e-47	4.47089e-47	3.63595e-47	2.83918e-47	2.10933e-47
7720.0	6.10284e-47	5.17784e-47	4.4793e-47	3.64325e-47	2.84531e-47	2.11428e-47
7720.1	6.11319e-47	5.18713e-47	4.48773e-47	3.65057e-47	2.85145e-47	2.11924e-47
7720.2	6.12354e-47	5.19642e-47	4.49617e-47	3.65789e-47	2.85761e-47	2.12421e-47
7720.3	6.13391e-47	5.20574e-47	4.50462e-47	3.66523e-47	2.86377e-47	2.12919e-47
7720.4	6.1443e-47	5.21506e-47	4.51309e-47	3.67258e-47	2.86995e-47	2.13418e-47
7720.5	6.1547e-47	5.2244e-47	4.52156e-47	3.67994e-47	2.87614e-47	2.13918e-47
7720.6	6.16511e-47	5.23375e-47	4.53006e-47	3.68732e-47	2.88234e-47	2.14419e-47
7720.7	6.17554e-47	5.24312e-47	4.53856e-47	3.69471e-47	2.88855e-47	2.14921e-47
7720.8	6.18598e-47	5.2525e-47	4.54708e-47	3.70211e-47	2.89477e-47	2.15424e-47
7720.9	6.19644e-47	5.26189e-47	4.55561e-47	3.70952e-47	2.90101e-47	2.15929e-47
7721.0	6.20691e-47	5.2713e-47	4.56416e-47	3.71695e-47	2.90726e-47	2.16434e-47
7721.1	6.21739e-47	5.28072e-47	4.57272e-47	3.72439e-47	2.91352e-47	2.1694e-47
7721.2	6.2279e-47	5.29016e-47	4.5813e-47	3.73185e-47	2.91979e-47	2.17448e-47
7721.3	6.23841e-47	5.29962e-47	4.58989e-47	3.73931e-47	2.92607e-47	2.17956e-47
7721.4	6.24895e-47	5.30908e-47	4.59849e-47	3.7468e-47	2.93237e-47	2.18466e-47
7721.5	6.2595e-47	5.31857e-47	4.60711e-47	3.75429e-47	2.93868e-47	2.18977e-47
7721.6	6.27007e-47	5.32807e-47	4.61575e-47	3.7618e-47	2.94501e-47	2.19489e-47
7721.7	6.28065e-47	5.33759e-47	4.6244e-47	3.76933e-47	2.95134e-47	2.20002e-47
7721.8	6.29125e-47	5.34712e-47	4.63307e-47	3.77687e-47	2.95769e-47	2.20517e-47
7721.9	6.30187e-47	5.35668e-47	4.64175e-47	3.78442e-47	2.96406e-47	2.21032e-47
7722.0	6.31251e-47	5.36625e-47	4.65045e-47	3.792e-47	2.97044e-47	2.21549e-47
7722.1	6.32317e-47	5.37583e-47	4.65917e-47	3.79958e-47	2.97683e-47	2.22067e-47
7722.2	6.33385e-47	5.38544e-47	4.6679e-47	3.80719e-47	2.98324e-47	2.22587e-47
7722.3	6.34454e-47	5.39506e-47	4.67666e-47	3.81481e-47	2.98966e-47	2.23107e-47
7722.4	6.35526e-47	5.40471e-47	4.68543e-47	3.82245e-47	2.9961e-47	2.23629e-47
7722.5	6.366e-47	5.41437e-47	4.69422e-47	3.8301e-47	3.00255e-47	2.24153e-47
7722.6	6.37676e-47	5.42406e-47	4.70303e-47	3.83777e-47	3.00902e-47	2.24677e-47
7722.7	6.38754e-47	5.43376e-47	4.71186e-47	3.84546e-47	3.01551e-47	2.25203e-47
7722.8	6.39834e-47	5.44349e-47	4.72071e-47	3.85317e-47	3.02201e-47	2.25731e-47
7722.9	6.40916e-47	5.45323e-47	4.72958e-47	3.8609e-47	3.02853e-47	2.2626e-47
7723.0	6.42001e-47	5.463e-47	4.73847e-47	3.86864e-47	3.03506e-47	2.2679e-47
7723.1	6.43088e-47	5.47279e-47	4.74738e-47	3.87641e-47	3.04161e-47	2.27322e-47
7723.2	6.44177e-47	5.4826e-47	4.75631e-47	3.88419e-47	3.04818e-47	2.27855e-47
7723.3	6.45269e-47	5.49244e-47	4.76526e-47	3.89199e-47	3.05476e-47	2.28389e-47
7723.4	6.46363e-47	5.50229e-47	4.77423e-47	3.89981e-47	3.06136e-47	2.28925e-47
7723.5	6.47459e-47	5.51217e-47	4.78323e-47	3.90766e-47	3.06798e-47	2.29463e-47
7723.6	6.48558e-47	5.52207e-47	4.79225e-47	3.91552e-47	3.07462e-47	2.30002e-47
7723.7	6.49659e-47	5.532e-47	4.80128e-47	3.9234e-47	3.08127e-47	2.30543e-47
7723.8	6.50763e-47	5.54195e-47	4.81034e-47	3.9313e-47	3.08795e-47	2.31085e-47
7723.9	6.5187e-47	5.55192e-47	4.81943e-47	3.93922e-47	3.09464e-47	2.31628e-47
7724.0	6.52978e-47	5.56192e-47	4.82853e-47	3.94716e-47	3.10134e-47	2.32173e-47
7724.1	6.5409e-47	5.57194e-47	4.83766e-47	3.95513e-47	3.10807e-47	2.3272e-47
7724.2	6.55203e-47	5.58198e-47	4.84681e-47	3.96311e-47	3.11481e-47	2.33268e-47
7724.3	6.5632e-47	5.59205e-47	4.85598e-47	3.97111e-47	3.12158e-47	2.33818e-47
7724.4	6.57439e-47	5.60214e-47	4.86518e-47	3.97914e-47	3.12836e-47	2.34369e-47
7724.5	6.5856e-47	5.61226e-47	4.8744e-47	3.98719e-47	3.13516e-47	2.34922e-47
7724.6	6.59685e-47	5.6224e-47	4.88364e-47	3.99525e-47	3.14198e-47	2.35476e-47
7724.7	6.60812e-47	5.63257e-47	4.89291e-47	4.00334e-47	3.14882e-47	2.36032e-47
7724.8	6.61941e-47	5.64276e-47	4.9022e-47	4.01145e-47	3.15567e-47	2.3659e-47
7724.9	6.63073e-47	5.65298e-47	4.91152e-47	4.01959e-47	3.16255e-47	2.37149e-47
7725.0	6.64208e-47	5.66322e-47	4.92085e-47	4.02774e-47	3.16944e-47	2.3771e-47
7725.1	6.65345e-47	5.67349e-47	4.93022e-47	4.03592e-47	3.17636e-47	2.38273e-47
7725.2	6.66486e-47	5.68378e-47	4.9396e-47	4.04411e-47	3.18329e-47	2.38837e-47
7725.3	6.67628e-47	5.6941e-47	4.94901e-47	4.05233e-47	3.19024e-47	2.39402e-47
7725.4	6.68773e-47	5.70444e-47	4.95844e-47	4.06057e-47	3.19721e-47	2.39969e-47
7725.5	6.69921e-47	5.7148e-47	4.96789e-47	4.06883e-47	3.2042e-47	2.40538e-47
7725.6	6.71072e-47	5.72519e-47	4.97737e-47	4.07711e-47	3.2112e-47	2.41108e-47
7725.7	6.72224e-47	5.73561e-47	4.98687e-47	4.08541e-47	3.21822e-47	2.4168e-47
7725.8	6.7338e-47	5.74604e-47	4.99639e-47	4.09373e-47	3.22527e-47	2.42253e-47
7725.9	6.74538e-47	5.75651e-47	5.00594e-47	4.10208e-47	3.23233e-47	2.42828e-47
